id,end_update_time,province,city,county,address,type
17792,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区硚口经济开发区丰盛路3号欧米奇西点西餐学院宿舍,高风险
17793,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区古田街道电台村,高风险
17794,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区古田街道红星佳苑,高风险
17795,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区韩家墩街道建荣嘉园,高风险
17796,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区宗关街道振兴四路片,高风险
17797,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区荣华街道电车村10-11号,高风险
17798,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区六角亭街道中山大道213号球场宿舍,高风险
17799,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区汉正街道万信摩登会馆,高风险
17800,2022-11-28 11时,湖北省,武汉市,硚口区,硚口区汉正街道永安巷20号,高风险
17801,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区晴川街道华园社区华润中央公园二期3栋,高风险
17802,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道梅林都汇社区绿地中央广场A区2栋,高风险
17803,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道梅林都汇社区绿地中央广场C区9栋1单元,高风险
17804,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道梅林都汇社区绿地中央广场D区11栋,高风险
17805,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道梅林都汇社区绿地中央广场D区13栋,高风险
17806,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道梅林都汇社区绿地中央广场D区14栋,高风险
17807,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道太子观澜社区观澜国际小区14栋,高风险
17808,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区洲头街道向阳社区前进嘉园B区3栋2单元,高风险
17809,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道磨山港湾2期16栋一单元,高风险
17810,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街道芳草社区汉荣苑2栋,高风险
17811,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街道芳草社区汉荣苑9栋,高风险
17812,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街道芳草社区汉荣苑1栋,高风险
17813,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区洲头街道新五里社区老关路1号,高风险
17814,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五园里社区美年鲜生活超市（景江御水天成店）,高风险
17815,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五丰里社区香榭琴台墨园A区3栋,高风险
17816,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五春里社区汉桥城中花园D区,高风险
17817,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道向阳村社区汉博佳园小区328栋1单元,高风险
17818,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道玫瑰西园社区华大酒店,高风险
17819,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街桥东社区国信新城3期4栋1单元,高风险
17820,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道玫瑰东苑社区水仙里216号,高风险
17821,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道惠民苑社区惠民苑3期32栋,高风险
17822,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道澜菲溪岸社区金地澜菲溪岸二期28栋,高风险
17823,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道上太子溪社区新城璟悦城5栋,高风险
17824,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区鹦鹉街道自力社区水务小区1单元,高风险
17825,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道汉沙社区王家湾中央生活区2栋,高风险
17826,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道仙山社区仙山新城小区26栋,高风险
17827,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道仙山社区保利星河九州K5小区8栋,高风险
17828,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道磨山社区磨山港湾1期6栋,高风险
17829,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道龙磨社区中国铁建国际城6栋、9栋,高风险
17830,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道汉琴社区中国铁建国际花园2栋2单元,高风险
17831,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道米粮社区米粮新城5栋,高风险
17832,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道米粮山新村14栋3单元,高风险
17833,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道米粮新家园2栋2单元,高风险
17834,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道三眼桥社区水乡之都7栋1单元,高风险
17835,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道仙山社区芳草苑6栋2单元,高风险
17836,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区永丰街道昌南花园7栋2单元,高风险
17837,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五玉里社区钰龙旭辉半岛一期808 812路车队调度室,高风险
17838,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道铁桥新家园四期15栋1单元,高风险
17839,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道铁桥新家园五期16栋2单元,高风险
17840,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区晴川街道华园社区华润中央公园一期5栋一单元,高风险
17841,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道郭茨口社区万科翡翠滨江2期3栋2单元,高风险
17842,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道郭茨口社区锦绣汉江1区5栋,高风险
17843,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道桥西社区桥西村6号,高风险
17844,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街汉城社区和昌森林湖5栋2单元,高风险
17845,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江宁社区广电兰亭时代二期14栋2单元,高风险
17846,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江宁社区广电兰亭时代二期2栋2单元,高风险
17847,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江博社区越秀星悦湾畔2栋,高风险
17848,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江腾社区江腾苑C区2栋,高风险
17849,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道老关社区国博新城华江府一标段小区2栋1单元,高风险
17850,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道墨水湖社区广电兰亭珑府2栋2单元,高风险
17851,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道丰收社区卧龙墨水湖边小区11栋1单元,高风险
17852,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江欣苑社区江欣苑小区104栋2单元,高风险
17853,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道老关社区中核时代广场A区1栋2单元,高风险
17854,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道潮江社区太子湖畔星苑小区1栋1单元,高风险
17855,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江欣苑社区江欣苑小区122栋1单元,高风险
17856,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江城明珠社区恒大翡翠华庭2栋,高风险
17857,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道鲤鱼洲社区鲤鱼洲家园10栋,高风险
17858,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道老关社区华发未来荟一期3栋,高风险
17859,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道鲤鱼洲社区光明上海府邸7栋1单元,高风险
17860,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道墨水湖社区水墨丹青小区D栋3单元,高风险
17861,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道墨水湖社区兰亭熙园小区4栋,高风险
17862,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道向阳村社区弘阳印月府22栋2单元,高风险
17863,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道向阳村社区汉博佳园323栋2单元,高风险
17864,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江宁社区广电兰亭时代二期3栋1单元,高风险
17865,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江堤街道江欣苑社区江欣苑小区105栋2单元,高风险
17866,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五合里社区红光颐景苑1栋,高风险
17867,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五丰里社区名流公馆NK4区402栋,高风险
17868,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区四新街道总港西岸社区纽宾凯国际社区-爱尚里（蜜城小区）,高风险
17869,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳经济开发区管理委员会建银5S会馆A座、B座,高风险
17870,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五丰里社区袁记云饺（武汉市汉阳区五龙路店）,高风险
17871,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区鹦鹉街道杨泗社区锦绣长江四期8栋,高风险
17872,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街道十里铺社区十里家园2栋,高风险
17873,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区江汉二桥街郭茨口社区锦绣汉江4区6栋,高风险
17874,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区鹦鹉街道钢管社区1889小区6栋1单元,高风险
17875,2022-11-28 11时,湖北省,武汉市,汉阳区,建桥街车站社区车站片区（车站二街，车站三街，顿甲岭，和平新村）,高风险
17876,2022-11-28 11时,湖北省,武汉市,汉阳区,四新街道太子观澜社区观澜国际小区5栋,高风险
17877,2022-11-28 11时,湖北省,武汉市,汉阳区,四新街道太子观澜社区星光国际二期2栋,高风险
17878,2022-11-28 11时,湖北省,武汉市,汉阳区,四新街道澜菲溪岸社区金地澜菲溪岸二期17栋,高风险
17879,2022-11-28 11时,湖北省,武汉市,汉阳区,四新街道澜菲溪岸社区老关新城小区9栋,高风险
17880,2022-11-28 11时,湖北省,武汉市,汉阳区,四新街道梅林都汇社区绿地中央广场D区12栋,高风险
17881,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道国信馨园小区9栋1单元,高风险
17882,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道旺达小区武房2期20栋3单元,高风险
17883,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道桃花岛城市花园1期203栋2单元,高风险
17884,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道龙阳一号15栋,高风险
17885,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道十里玫瑰四期3栋1单元,高风险
17886,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道紫荆嘉苑3栋3单元,高风险
17887,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道雨淋山庄4栋2单元,高风险
17888,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道龙阳锦园5栋,高风险
17889,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道龙阳雅苑南区5栋,高风险
17890,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道紫荆花园14栋2单元,高风险
17891,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道纽宾凯繁华里2栋,高风险
17892,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区琴断口街道七里一村306栋1单元,高风险
17893,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五合里社区红光颐景苑3栋,高风险
17894,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五麟里社区钰龙湾丰园13栋,高风险
17895,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五麒里社区碧溪苑一期5栋,高风险
17896,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五合里社区汉阳大道498号供电宿舍,高风险
17897,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五福里社区二合村62号,高风险
17898,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五福里社区二合村34号,高风险
17899,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五荣里社区龙江庭苑A区8栋,高风险
17900,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五荣里社区龙江庭苑B区7栋,高风险
17901,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五福里社区曾家岭,高风险
17902,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五琴里社区五里二村39号,高风险
17903,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五合里社区汉钢路兴旺经营部,高风险
17904,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五瑞里社区邓甲新城C区1栋,高风险
17905,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五荣里社区龙江庭苑B区9栋,高风险
17906,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五琴里社区琴台颖园E栋,高风险
17907,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五园里社区本来鲜五里新村店,高风险
17908,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区五里墩街道五琴里社区地铁汉阳城3栋,高风险
17909,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道江腾社区广电兰亭都荟12栋1单元,高风险
17910,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道江腾社区江腾苑B区5栋,高风险
17911,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道星巴克江腾广场店,高风险
17912,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道鲤鱼洲社区金桥公馆,高风险
17913,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道鲤鱼洲社区鲤鱼洲家园8栋,高风险
17914,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道丰收社区御水华城20栋1单元,高风险
17915,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道丰收社区兴华御水澜湾15栋,高风险
17916,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道丰收社区鲤跃龙门14栋、18栋,高风险
17917,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道江博社区广电兰亭盛荟二期30栋1单元,高风险
17918,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道老关社区华发未来荟1栋2单元,高风险
17919,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道江宁社区广电兰亭时代二期6栋1单元,高风险
17920,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道江欣苑社区保和墨水湾5栋1单元,高风险
17921,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道向阳村社区弘阳印月府12栋1单元,高风险
17922,2022-11-28 11时,湖北省,武汉市,汉阳区,江堤街道向阳村社区向阳庭苑四期2栋,高风险
17923,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街汤山社区保利香颂Y2栋3单元,高风险
17924,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街汤山社区保利香颂G1栋1单元,高风险
17925,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街龙湖东岸社区万科汉阳国际B区2栋1单元,高风险
17926,2022-11-28 11时,湖北省,武汉市,汉阳区,汉阳区龙阳街汉城社区汉欣苑25栋3单元,高风险
17927,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道彭刘杨路社区大成路76号,高风险
17928,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道彭刘杨路社区大成路45号,高风险
17929,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道彭刘杨路社区清风巷6号4单元,高风险
17930,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道西厂口社区先贤街55号,高风险
17931,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区紫阳街道复兴路社区张之洞路232号工程营小区,高风险
17932,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道烽火·尚品虹城8栋,高风险
17933,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道御江名苑5栋,高风险
17934,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道绿瘦健康产业园,高风险
17935,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道烽火·茗盛绿堓3栋,高风险
17936,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道中大·长江紫都六期1栋,高风险
17937,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道解放桥小区5栋,高风险
17938,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道武庆堤废旧回收市场,高风险
17939,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道世纪新长江·新南门小区A栋,高风险
17940,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区首义路街道中山路424号天伦万金国际广场2号楼,高风险
17941,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道花堤社区临江大道7号2栋1单元,高风险
17942,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道百瑞景二期东区5栋平房,高风险
17943,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道中南二路6号宿舍区2栋2单元和13栋120号,高风险
17944,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道长江悦工地,高风险
17945,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道临江大道387号船院小区5栋,高风险
17946,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道新河后街49号8栋,高风险
17947,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区徐家棚街道佳馨花园小区一期1栋2栋,高风险
17948,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区徐家棚街道水岸星城A区G15栋2单元,高风险
17949,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区徐家棚街道梦湖水岸小区8栋3单元,高风险
17950,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道和平大道666号融侨华府2栋1单元,高风险
17951,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道和平大道666号融侨华府6栋,高风险
17952,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道和平大道666号融侨华府8栋3单元,高风险
17953,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道和平大道716号恒大首府1栋1单元,高风险
17954,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区粮道街道民主路社区蛇山三坡,高风险
17955,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区白沙洲街道新安万福小区2栋、4栋,高风险
17956,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区积玉桥街道中山路193号附3号元之园花卉店,高风险
17957,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道晒湖社区雄楚春天4栋2单元,高风险
17958,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道星海社区融创壹号院一期7栋2单元,高风险
17959,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道下徐家湾社区清江花园小区2栋2单元,高风险
17960,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道梅苑社区中煤院小区39门,高风险
17961,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道百瑞景社区百瑞景商业街,高风险
17962,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道何家垅社区洪山花园8栋1单元,高风险
17963,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区中南路街道长春社区省幼师宿舍1栋3单元,高风险
17964,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道花堤社区八宝巷6号,高风险
17965,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区黄鹤楼街道彭刘杨路社区大胶巷12号,高风险
17966,2022-11-28 11时,湖北省,武汉市,武昌区,武昌区紫阳街道梅隐寺社区中山路588号起义门生鲜市场,高风险
17967,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道八大家花园小区38街7栋、2栋,高风险
17968,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道吉林街20号工地,高风险
17969,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街新奥凤尚小区1栋1单元,高风险
17970,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道青教花园小区一期11门,高风险
17971,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道江南春城小区9栋,高风险
17972,2022-11-28 11时,湖北省,武汉市,青山区,青山区新沟桥街道联泰香域水岸小区1栋1单元,高风险
17973,2022-11-28 11时,湖北省,武汉市,青山区,青山区新沟桥街道一江璟城南区小区2栋2单元,高风险
17974,2022-11-28 11时,湖北省,武汉市,青山区,青山区新沟桥街道健吾公馆小区1栋,高风险
17975,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道121街255门,高风险
17976,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道56街37门,高风险
17977,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道122街19门,高风险
17978,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道125街35门,高风险
17979,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道128街55门,高风险
17980,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道美地家园小区2栋6门,高风险
17981,2022-11-28 11时,湖北省,武汉市,青山区,青山区冶金街道恒大御府小区3栋、7栋,高风险
17982,2022-11-28 11时,湖北省,武汉市,青山区,青山区冶金街道新安小区3栋,高风险
17983,2022-11-28 11时,湖北省,武汉市,青山区,青山区冶金街道109街68门,高风险
17984,2022-11-28 11时,湖北省,武汉市,青山区,青山区冶金街道30街14门,高风险
17985,2022-11-28 11时,湖北省,武汉市,青山区,青山区青山镇街道天兴花园44栋、46栋,高风险
17986,2022-11-28 11时,湖北省,武汉市,青山区,青山区工人村街道绿地香树花城7栋,高风险
17987,2022-11-28 11时,湖北省,武汉市,青山区,青山区红钢城街道七星富利天城4栋、8栋,高风险
17988,2022-11-28 11时,湖北省,武汉市,青山区,青山区白玉山街道努力村桂家湾4号,高风险
17989,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道奥山世纪城澜橼小区C9栋2单元、C4栋,高风险
17990,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道怡江苑小区B栋、D栋、F栋,高风险
17991,2022-11-28 11时,湖北省,武汉市,青山区,青山区红卫路街道开元公馆小区10栋,高风险
17992,2022-11-28 11时,湖北省,武汉市,青山区,青山区新沟桥街道新桥花园西区小区2号楼,高风险
17993,2022-11-28 11时,湖北省,武汉市,青山区,青山区钢都花园街道三弓路23号临街门店,高风险
17994,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区狮子山街道军威苑A区9栋,高风险
17995,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区卓刀泉街卓刀泉路238号三金雄楚天地1号楼,高风险
17996,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道长虹桥58号天久云门小区,高风险
17997,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道红旗欣居A区、B区,高风险
17998,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道珞狮路190号鸿达苑小区,高风险
17999,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道瑞安街267号景虹花园小区,高风险
18000,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道恒安路333号江宏花园A区,高风险
18001,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道南李路板桥新村,高风险
18002,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道长虹桥34号长虹桥小区,高风险
18003,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区洪山街道雄楚大道28号027小区,高风险
18004,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道金银岛小区B栋2单元,高风险
18005,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道时尚欧洲小区5栋2单元,高风险
18006,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道花畔里小区4栋2单元,高风险
18007,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道保利城一期10栋2单元,高风险
18008,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道北洋桥鑫园25栋1单元,高风险
18009,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道东方雅园1期1栋1单元,高风险
18010,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道东湖城二期1栋,高风险
18011,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道沙湖港湾B区10栋,高风险
18012,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道保利才盛景苑2栋,高风险
18013,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道丽华苑6栋2单元,高风险
18014,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道利加华庭5栋,高风险
18015,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道金地自在城K2地块16栋1单元、k3地块3栋2单元,高风险
18016,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道铁机盛世家园6栋2单元,高风险
18017,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道柴林花园7栋1单元,高风险
18018,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道融海杰座3栋,高风险
18019,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道武丰佳园6栋1单元,高风险
18020,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道徐东馨苑7栋2单元,高风险
18021,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道铁机西区1栋1单元,高风险
18022,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区关山街道康居园社区华城花园小区,高风险
18023,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区关山街道泷悦华府小区,高风险
18024,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区关山街道智慧城小区,高风险
18025,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区关山街道关山春晓小区,高风险
18026,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区关山街道枫林上城洪福家园小区,高风险
18027,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道石化小区3栋3单元,高风险
18028,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道美林青城38栋2单元,高风险
18029,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道江南花园7栋3单元,高风险
18030,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区和平街道杨春湖景苑3期2栋2单元,高风险
18031,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区张家湾街道长征新区,高风险
18032,2022-11-28 11时,湖北省,武汉市,洪山区,洪山区张家湾街道青润家园南区,高风险
